0	288
1	12
1	9
1	16
4	3
5	2
6	2
7	3
8	292
8	15
8	3
9	292
9	19
9	5
9	11
9	0
9	8
9	7
9	17
9	6
9	3
10	13
10	5
10	1
10	9
10	6
10	16
11	292
11	19
11	0
11	8
11	3
12	11
12	0
12	9
13	12
13	9
13	16
14	292
14	2
15	292
15	17
16	2
19	18
20	104
20	157
20	49
20	161
20	115
20	45
20	136
20	73
20	75
20	111
20	119
20	106
20	44
20	82
20	60
20	41
20	167
20	98
20	52
20	90
20	163
20	91
20	102
20	86
20	101
20	142
20	131
20	159
20	97
20	54
20	69
20	165
20	39
20	68
20	135
20	140
20	151
20	63
20	78
20	137
20	55
20	133
20	70
20	88
20	99
20	74
20	138
20	96
20	170
20	109
20	94
20	117
20	155
20	95
20	116
20	168
20	72
20	62
20	148
20	292
20	53
20	76
20	84
20	108
20	169
20	121
20	149
20	50
20	125
20	127
20	89
20	147
20	83
20	42
20	118
20	126
20	160
20	156
20	158
20	66
20	246
20	47
20	129
20	79
20	172
20	77
20	145
20	288
20	46
20	110
20	124
20	103
20	56
20	40
20	71
20	123
20	48
20	144
20	64
20	253
20	100
20	112
20	57
20	59
20	146
20	87
20	171
20	85
20	122
20	120
20	61
20	51
20	43
20	67
20	93
20	139
20	134
20	92
20	114
20	166
20	164
21	31
21	30
21	32
21	246
21	253
22	101
22	54
22	151
22	137
22	225
22	31
22	226
22	30
22	50
22	32
22	246
22	129
22	214
22	253
22	114
22	224
23	186
23	187
23	37
23	130
23	202
23	89
23	246
23	129
23	34
23	205
23	253
24	225
24	226
24	216
24	129
24	214
24	218
24	253
24	215
24	231
24	224
25	129
26	49
26	136
26	111
26	131
26	69
26	63
26	292
26	129
26	110
26	114
26	25
26	164
27	35
27	37
27	36
27	50
27	129
27	26
27	28
27	25
28	35
29	31
29	33
29	129
30	131
30	130
30	292
30	33
30	32
30	246
30	129
30	253
31	129
32	29
32	31
32	130
32	33
32	129
34	180
34	197
34	198
34	181
34	176
34	200
34	201
34	206
34	209
34	204
34	184
34	190
34	37
34	208
34	189
34	193
34	202
34	191
34	210
34	207
34	182
34	178
34	185
34	205
34	177
34	188
34	192
34	179
34	203
36	49
36	161
36	73
36	167
36	91
36	102
36	101
36	69
36	35
36	135
36	174
36	140
36	296
36	37
36	297
36	137
36	55
36	133
36	70
36	99
36	74
36	138
36	96
36	170
36	117
36	94
36	155
36	175
36	72
36	62
36	53
36	108
36	50
36	125
36	127
36	89
36	107
36	173
36	129
36	172
36	77
36	124
36	34
36	56
36	123
36	205
36	100
36	87
36	58
36	93
36	139
36	114
36	92
36	290
37	157
37	75
37	119
37	82
37	98
37	86
37	97
37	54
37	35
37	165
37	80
37	151
37	296
37	297
37	78
37	88
37	109
37	116
37	95
37	168
37	169
37	38
37	233
37	50
37	127
37	83
37	126
37	118
37	156
37	158
37	129
37	79
37	77
37	128
37	46
37	64
37	112
37	171
37	122
37	61
37	51
37	67
37	134
38	129
39	131
39	284
39	292
39	129
39	288
40	131
40	284
40	292
40	129
40	288
41	131
41	292
41	129
41	288
42	131
42	284
42	292
42	129
42	288
43	131
43	292
43	129
43	288
44	131
44	292
44	129
44	288
45	131
45	292
45	129
45	288
50	131
50	292
50	129
46	131
46	292
46	129
47	131
47	284
47	292
47	129
47	288
48	131
48	292
48	129
49	131
49	292
49	129
49	58
51	131
51	292
51	129
52	131
52	292
52	129
52	58
53	131
53	292
53	107
53	129
54	131
54	292
54	129
54	299
55	131
55	292
55	129
56	131
56	292
56	129
57	131
57	284
57	292
57	129
57	288
59	131
59	284
59	292
59	129
60	131
60	292
60	129
60	288
61	131
61	292
61	129
62	131
62	284
62	292
62	129
63	131
63	292
63	129
64	131
64	292
64	129
69	131
69	292
69	129
75	131
75	292
75	129
68	131
68	284
68	292
68	129
68	288
66	131
66	284
66	292
66	129
66	288
67	131
67	292
67	129
70	131
70	292
70	129
71	131
71	292
71	129
71	288
72	131
72	292
72	129
73	131
73	292
73	129
74	131
74	292
74	129
77	131
77	292
77	129
76	131
76	292
76	129
81	292
81	129
82	81
82	131
82	292
82	129
78	131
78	284
78	292
78	129
79	131
79	80
79	292
79	129
80	292
80	129
83	131
83	292
83	129
84	131
84	292
84	129
84	288
85	131
85	292
85	129
85	288
86	131
86	284
86	292
86	129
86	299
87	131
87	292
87	129
87	299
88	131
88	292
88	129
88	299
89	131
89	292
89	129
89	288
89	205
89	58
90	131
90	284
90	292
90	129
90	288
91	131
91	292
91	129
92	131
92	292
92	129
93	131
93	292
93	129
94	131
94	292
94	129
94	299
95	131
95	292
95	129
96	131
96	292
96	129
96	290
97	131
97	292
97	129
98	131
98	292
98	129
99	131
99	292
99	129
100	131
100	292
100	129
100	299
100	58
101	131
101	292
101	129
101	58
102	131
102	292
102	107
102	129
103	131
103	284
103	292
103	129
103	288
104	131
104	284
104	292
104	129
104	288
105	292
105	205
105	65
106	105
106	131
106	284
106	292
106	129
106	288
109	131
109	292
109	129
108	131
108	292
108	129
110	131
110	292
110	129
111	232
111	131
111	292
111	129
112	206
112	131
112	37
112	292
112	178
112	129
112	288
112	230
112	299
112	205
113	131
113	292
113	129
113	288
114	131
114	292
114	129
114	58
115	131
115	292
115	129
115	288
116	131
116	292
116	129
117	131
117	292
117	129
117	288
118	131
118	292
118	129
119	131
119	292
119	129
120	131
120	292
120	129
121	131
121	292
121	129
121	288
122	131
122	292
122	129
123	131
123	292
123	129
124	131
124	292
124	129
125	131
125	284
125	292
125	129
127	131
127	292
127	129
126	131
126	292
126	129
136	232
136	131
136	292
136	129
136	58
136	114
128	131
128	292
128	129
130	49
130	136
130	111
130	131
130	69
130	63
130	292
130	129
130	110
130	114
130	164
132	162
132	292
132	152
133	131
133	292
133	129
134	131
134	292
134	129
135	131
135	292
135	107
135	129
137	131
137	284
137	292
137	129
139	131
139	292
139	129
139	288
150	162
150	131
150	283
150	292
151	162
151	82
151	153
151	131
151	154
151	150
151	283
151	292
151	129
152	292
153	162
153	154
154	162
154	82
154	153
154	283
154	132
154	152
138	131
138	292
138	129
140	131
140	292
140	129
141	131
141	292
141	129
141	288
142	131
142	292
142	129
142	288
143	131
143	284
143	292
143	129
143	288
144	131
144	292
144	129
145	131
145	292
145	129
145	288
146	131
146	292
146	129
146	288
146	299
147	131
147	292
147	129
147	288
148	131
148	292
148	129
149	131
149	284
149	292
149	129
149	288
155	131
155	292
155	129
155	299
156	131
156	284
156	292
156	129
156	299
157	131
157	292
157	129
158	131
158	292
158	129
159	131
159	284
159	292
159	129
159	288
160	131
160	284
160	292
160	129
160	288
161	131
161	292
161	107
161	129
162	292
162	129
162	299
163	131
163	292
163	129
163	288
164	131
164	292
164	129
165	131
165	292
165	129
167	131
167	292
167	129
166	131
166	284
166	292
166	129
166	288
172	131
172	284
172	292
172	129
168	131
168	284
168	292
168	129
169	131
169	292
169	129
170	131
170	284
170	292
170	129
171	162
171	131
171	292
171	129
171	299
173	155
173	148
173	89
173	129
173	58
174	137
174	129
175	155
175	148
175	89
175	173
175	129
175	58
175	164
176	37
176	283
176	202
177	37
177	202
178	228
178	284
178	37
178	292
178	233
178	227
178	205
179	228
179	284
179	37
179	292
179	227
179	205
180	284
180	37
180	202
180	292
181	37
181	205
182	37
182	202
183	205
184	37
184	202
185	37
185	202
186	37
186	205
187	176
187	292
188	176
188	292
189	37
189	202
190	37
190	202
191	37
191	292
191	205
192	37
192	202
193	37
193	202
194	37
194	292
194	205
195	37
195	183
195	292
196	37
196	205
197	37
197	202
197	205
198	37
198	292
198	205
198	112
199	37
199	292
199	205
200	37
200	202
201	37
201	292
201	205
202	205
203	37
203	202
204	37
204	202
205	180
205	197
205	198
205	181
205	201
205	200
205	196
205	206
205	209
205	204
205	184
205	186
205	190
205	187
205	37
205	208
205	189
205	193
205	211
205	191
205	210
205	207
205	182
205	178
205	288
205	194
205	199
205	185
205	177
205	188
205	195
205	192
205	179
205	203
205	212
206	228
206	284
206	37
206	292
206	233
206	230
206	205
207	228
207	284
207	37
207	292
207	205
208	284
208	37
208	299
208	205
209	37
209	202
210	37
210	211
210	202
211	37
211	202
212	37
212	202
213	37
213	205
214	49
214	52
214	101
214	37
214	78
214	155
214	36
214	89
214	173
214	129
214	217
214	34
214	205
214	58
214	114
214	215
215	78
215	218
216	37
216	88
217	214
217	215
218	86
219	87
220	94
221	37
221	230
221	112
222	229
222	116
223	125
224	37
224	137
224	36
224	214
224	58
225	167
225	220
225	296
225	297
225	37
225	223
225	137
225	94
225	36
225	125
225	127
225	129
225	214
225	172
225	123
225	87
