0	2
0	3
0	19
0	4
0	294
0	299
0	237
1	28
1	19
1	3
1	0
2	19
2	20
2	24
2	25
3	15
4	2
5	4
6	26
6	3
6	19
6	29
6	20
6	21
6	24
6	25
6	15
6	156
6	1
6	64
6	83
6	82
7	306
7	2
7	3
7	287
7	5
7	24
7	25
8	19
9	19
10	3
10	299
10	16
11	3
11	273
11	290
11	265
11	244
11	194
11	274
11	243
12	3
14	2
14	19
14	3
14	29
14	4
14	21
14	12
14	6
15	290
16	19
16	3
16	5
16	10
16	4
16	294
16	21
16	7
16	24
16	54
16	8
16	9
16	53
17	306
17	2
17	7
17	24
18	194
19	233
19	224
19	306
19	2
19	26
19	3
19	29
19	290
19	20
19	4
19	294
19	24
19	25
19	54
19	0
19	237
19	22
19	53
19	6
19	232
19	18
20	19
21	28
21	19
21	3
21	4
21	299
21	22
21	15
21	51
21	14
22	3
22	19
23	28
23	19
23	3
23	21
23	25
23	14
24	23
24	27
24	3
24	19
24	25
25	23
25	19
25	3
25	29
25	20
25	24
25	15
26	28
26	3
26	19
26	20
26	25
27	25
28	19
29	23
29	27
29	28
29	3
29	19
29	20
29	21
29	24
29	25
29	15
29	6
29	14
30	306
30	2
30	19
30	3
30	29
30	5
30	7
30	24
30	25
30	288
30	15
31	19
31	290
32	235
32	31
32	236
34	31
34	33
35	235
35	31
35	19
35	33
35	32
36	31
36	33
36	32
37	31
37	19
37	33
38	235
38	31
38	33
38	298
38	32
39	235
39	31
39	33
39	32
40	235
40	31
40	19
40	33
40	32
40	318
40	316
40	242
41	235
41	31
41	33
41	32
42	235
42	31
42	3
42	33
42	32
43	31
43	33
44	235
44	31
44	33
44	32
45	235
45	31
45	33
45	32
46	235
46	31
46	33
46	32
47	235
47	31
47	33
47	298
47	32
48	31
48	310
48	19
48	3
48	33
48	298
49	31
49	235
49	236
49	3
49	19
49	231
49	290
49	219
49	33
49	20
49	0
49	237
50	23
50	19
50	24
51	50
51	19
51	3
51	29
51	290
51	295
51	21
51	24
51	25
51	15
52	23
52	27
52	3
52	19
52	290
52	295
52	21
52	24
52	15
53	55
53	296
53	3
53	54
53	56
54	55
54	3
56	55
57	55
57	3
57	54
58	7
59	306
59	2
59	209
59	19
59	287
59	208
59	20
59	7
59	206
59	325
60	290
60	0
60	122
60	121
61	95
61	306
61	117
61	19
61	3
61	20
61	25
61	92
61	15
61	96
61	221
61	228
61	134
62	133
62	240
62	241
62	3
62	19
62	290
62	20
62	4
62	21
62	7
62	24
62	25
62	54
62	15
65	19
65	3
65	20
65	25
65	15
65	14
65	227
63	27
63	19
63	3
63	29
63	20
63	25
63	15
63	51
63	64
63	6
64	3
64	25
66	241
66	306
66	3
66	19
66	290
66	20
66	25
66	0
66	237
66	15
66	182
66	227
69	3
69	25
69	15
69	157
69	321
70	3
70	25
70	127
70	15
70	322
67	19
67	3
67	20
67	25
67	15
68	19
68	3
68	290
68	20
68	25
80	306
80	3
80	25
71	133
71	240
71	62
71	19
71	3
71	20
71	24
71	25
71	15
72	230
72	19
72	3
72	124
72	20
72	25
72	11
72	218
72	15
72	182
73	238
73	94
73	230
73	19
73	3
73	91
73	20
73	25
73	92
73	218
73	15
73	194
73	221
74	117
74	230
74	19
74	3
74	229
74	231
74	290
74	20
74	25
74	11
74	237
74	218
74	227
74	49
75	19
75	3
75	20
75	182
75	183
76	233
76	230
76	19
76	3
76	231
76	290
76	20
76	291
76	25
76	11
76	293
76	289
76	218
76	15
76	234
76	232
76	305
77	19
77	3
77	124
77	20
77	25
77	11
77	15
