0	246 1 101 1 21 1 3 101 1 6 
1	1 4 3 4 131 1 2 0 45 1 5 0 7 2 0 550 1 2 5 0 14 7 6 6 1 16 0 357 2 0 1 4 17 0 19 7 2 24 0 1 
2	131 1 2 0 3 4 4 4 3 4 3 4 3 4 3 0 3 4 3 0 735 3 273 3 174 3 273 3 6 0 45 1 3 4 3 4 0 17 7 3 4 2 0 5 0 0 7 2 0 124 0 2 0 5 0 7 5 0 8 6 2 0 0 0 2 0 0 8 6 146 1 212 1 0 0 0 0 0 1 
3	131 1 2 0 45 1 1 4 19 5 0 2 274 6 0 1 131 1 1 4 58 1 10 11 3 4 0 30 0 7 35 96 0 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 8 9 2 12 96 0 8 6 28 1 
4	246 1 101 1 21 1 6 551 1 0 1 
5	3 4 3 4 3 4 551 131 1 2 0 0 551 131 1 358 3 2 0 2 0 3 0 2 0 45 1 5 0 7 2 0 1 4 58 1 3 4 17 7 2 0 124 0 5 0 8 2 12 0 0 1 4 28 6 146 1 0 30 6 1 
6	3 4 3 4 154 1 439 3 359 3 2 0 2 0 0 2 0 0 45 1 10 11 1 4 19 0 0 19 7 3 4 274 30 5 0 0 0 0 7 6 0 6 1 
7	154 1 2 0 735 3 273 3 6 0 1 
8	736 154 1 2 0 45 1 1 4 19 5 0 6 2 0 226 6 0 1 
9	552 154 1 2 0 174 3 273 3 6 226 0 1 
10	1 4 1 4 155 1 1 2 0 0 101 1 156 1 2 84 0 0 246 1 101 1 21 1 1 4 1 16 0 5 0 7 2 0 0 6 553 0 0 3 101 1 1 4 1 16 0 5 0 2 0 0 6 0 33 1 6 0 0 1 
11	1 4 154 1 2 0 2 0 554 1 45 1 1 4 19 5 0 6 7 1 4 307 0 2 0 0 6 0 1 
