0	613 613 614 3 2 0 8 615 17 258 3 142 74 3 6 3 55 0 3 6 3 55 0 1 6 149 0 1 6 149 0 1 6 149 0 1 6 149 0 1 6 149 0 1 6 149 0 1 6 149 0 616 1 8 17 259 3 6 1 55 0 1 8 17 259 3 6 1 55 0 1 8 17 259 3 6 1 55 0 3 6 3 55 0 3 6 3 55 0 1 8 17 259 3 6 1 55 0 3 
1	415 3 4 415 2 415 150 3 2 0 415 151 3 2 2 0 0 415 150 3 151 3 2 0 2 0 0 3 6 0 3 
2	416 3 4 416 2 416 150 3 2 0 416 151 3 2 2 0 0 416 150 3 151 3 2 0 2 0 0 3 6 0 3 
3	302 302 2 302 150 3 2 0 302 151 3 2 0 302 150 3 151 3 2 0 0 3 
4	260 260 2 260 150 3 2 0 260 151 3 2 0 260 150 3 151 3 2 0 0 3 
5	303 303 2 303 150 3 2 0 303 151 3 2 0 303 150 3 151 3 2 0 0 3 
6	261 1 4 1 6 0 1 4 143 1 6 0 3 4 262 3 6 0 261 13 1 120 1 10 1 105 1 2 0 0 8 0 7 2 0 0 0 0 6 1 4 0 2 0 91 106 3 0 0 2 0 0 121 0 18 0 7 2 0 58 3 91 106 3 0 0 14 18 0 7 1 4 91 106 3 0 0 2 0 0 1 4 91 106 3 0 0 2 0 0 0 14 18 0 7 1 4 0 0 1 4 0 91 106 3 0 0 2 0 0 46 0 0 0 0 2 0 2 0 114 3 0 0 0 0 14 18 7 1 4 1 0 19 20 1 4 0 0 0 2 0 0 0 0 0 2 0 0 14 3 120 1 10 1 105 1 1 4 0 1 4 91 106 3 0 0 2 0 0 3 4 263 3 0 1 19 20 1 4 0 0 0 7 3 4 58 3 91 106 3 0 0 2 0 0 1 4 91 106 3 0 0 2 0 0 1 4 0 46 0 0 0 2 0 3 4 114 3 0 0 0 2 0 0 2 47 0 0 6 0 1 120 1 10 1 17 259 3 
7	304 1 4 1 1 1 1 4 1 1 1 3 6 0 417 3 6 0 3 4 3 6 0 3 4 3 6 0 1 4 1 6 0 3 4 3 6 0 304 304 50 3 8 617 0 7 1 4 418 1 4 1 0 2 92 0 0 2 0 0 17 260 3 304 50 1 10 1 105 1 8 617 0 0 0 2 0 0 0 17 260 3 304 50 1 2 0 0 1 50 3 1 4 8 17 302 3 142 74 2 0 1 4 1 0 1 4 92 0 181 0 418 1 4 617 0 0 2 6 0 1 120 1 10 1 105 1 3 4 222 3 0 0 2 0 0 8 505 264 0 6 3 4 222 3 0 0 2 0 0 8 505 264 0 6 3 4 91 3 0 0 2 0 0 3 4 419 3 0 0 2 0 0 3 4 91 3 0 0 2 0 0 8 106 6 6 120 1 10 1 105 1 2 0 222 3 0 0 2 0 0 2 0 222 3 0 0 2 0 0 2 0 91 3 0 0 2 0 0 2 0 419 3 0 0 2 0 0 2 0 91 106 3 0 0 2 0 0 2 0 54 3 19 20 1 4 0 0 0 7 3 4 618 3 0 0 2 0 0 0 2 16 0 1 6 505 3 28 0 1 6 505 3 28 0 3 6 420 619 3 13 1 6 420 55 0 1 13 1 6 420 149 0 1 6 420 3 8 0 17 303 3 0 6 3 28 
8	3 50 3 3 4 304 3 0 8 620 6 621 3 0 8 615 6 613 3 0 6 0 
9	618 3 4 3 4 3 6 0 1 4 1 6 0 1 4 80 1 6 0 1 4 1 6 0 3 4 3 6 0 618 120 1 10 1 2 0 419 3 0 0 2 0 0 2 0 91 106 3 0 0 2 0 0 2 0 91 106 3 0 0 2 0 0 2 0 91 106 3 0 0 2 0 0 2 0 3 0 19 20 1 4 0 0 0 7 1 4 91 106 3 0 0 2 0 0 1 4 91 106 3 0 0 2 0 0 1 4 8 0 0 2 0 0 0 0 2 0 91 106 3 0 0 0 0 2 0 0 261 3 0 0 0 0 0 2 0 3 55 619 3 13 1 2 0 19 20 1 4 0 0 0 8 0 0 0 6 0 0 94 2 0 6 1 13 1 3 4 3 55 0 8 0 6 106 6 1 4 1 6 0 3 1 3 4 8 0 2 0 3 28 58 3 0 8 0 2 0 264 0 8 0 2 0 0 6 0 
10	3 4 614 3 2 0 0 3 6 417 3 6 506 3 6 3 6 1 6 3 6 1 6 620 1 6 615 3 6 420 3 
11	621 621 614 3 2 0 8 620 17 258 3 142 74 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 3 6 3 55 0 1 6 149 0 1 6 149 0 1 6 149 0 1 8 17 259 3 6 1 55 0 3 6 3 55 0 1 6 149 0 3 
12	258 258 2 258 150 3 2 0 258 151 3 2 0 258 150 3 151 3 2 0 0 3 
13	1 1 122 1 8 0 0 6 19 20 1 4 0 0 0 8 0 0 0 0 6 6 120 1 1 105 1 1 1 19 20 1 4 0 0 0 2 0 0 0 0 0 0 1 1 1 4 19 20 1 4 0 0 0 2 0 0 0 0 1 4 1 0 1 4 19 20 1 4 0 0 0 19 20 1 4 0 0 0 0 0 2 0 0 0 0 0 6 0 1 120 1 10 1 105 1 1 4 1 0 2 0 0 0 0 6 0 1 4 3 1 1 1 4 1 0 1 0 1 4 0 1 4 0 0 6 3 0 
14	161 161 120 1 10 1 2 0 0 1 4 105 1 6 0 3 
15	419 419 120 1 10 1 2 0 0 1 4 105 1 6 0 194 1 120 1 10 1 3 4 3 2 0 91 3 0 0 2 0 222 3 0 0 0 2 0 222 3 0 0 0 2 0 161 3 0 0 0 2 0 161 3 0 0 0 2 0 161 3 0 0 0 2 0 161 3 0 0 0 2 0 161 3 0 0 0 2 0 161 3 0 0 0 2 0 161 3 0 0 0 2 0 161 3 0 0 0 1 4 19 20 1 4 0 0 0 2 0 0 0 264 0 2 0 1 0 1 4 19 20 1 4 0 0 0 7 1 4 0 0 264 19 20 1 4 0 0 0 2 0 0 0 0 6 0 3 
16	91 91 120 1 10 1 2 0 0 1 4 105 1 6 0 1 1 4 1 4 51 19 20 1 4 0 0 0 7 1 4 0 0 2 0 0 0 6 0 3 
17	507 1 4 507 120 1 10 1 2 92 0 0 622 1 6 0 194 1 120 1 10 1 1 4 51 2 0 1 0 19 20 1 4 0 0 0 2 0 0 0 0 0 0 6 0 105 1 
18	222 222 120 1 10 1 2 0 0 1 4 105 1 6 0 3 
19	508 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 3 4 3 4 508 1 1 2 0 0 509 3 13 1 3 6 47 58 3 0 0 195 3 13 1 6 28 58 3 0 3 8 0 7 3 4 508 3 1 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 0 0 6 0 3 8 0 7 3 4 508 3 1 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 47 0 2 0 0 6 0 162 182 3 3 4 3 4 2 44 0 2 44 0 3 
20	1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 3 4 3 8 0 7 3 4 3 2 47 0 2 47 0 2 0 0 6 0 3 510 1 1 3 4 3 623 28 0 8 0 6 0 7 3 4 3 28 0 8 0 6 0 6 0 195 3 510 1 6 3 28 114 3 0 195 3 510 3 6 28 1 0 509 3 510 1 3 6 47 114 3 0 0 509 3 223 3 29 3 6 47 1 0 3 0 3 
